P,epsilon,N,budget,min_prize,max_prize,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_1_EL,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_2_EL,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_3_EL,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_4_EL,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_5_EL,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_6_EL,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_7_EL,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_8_EL,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_9_EL,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_10_EL,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_11_EL,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_12_EL,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_13_EL,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_14_EL,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_15_EL,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_16_EL,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_17_EL,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_18_EL,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_19_EL
20,10,500,40,10,20,1,15,11,16,15,13,19,14,16,12,13,18,19,18,11,16,12,12,10,13,12,12 14,2,0.11079045908846138,0.02866464776283005,0,2.94,0,0 14,2,0.11279258750182869,0.019616255765659202,0,6.0,0,16 17 12,3,0.1490330363127714,0.05825097439557783,0,6.06,0,16 0 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,16 17 12,3,0.1490330363127714,0.05825097439557783,0,6.06,0,16 0 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,16 0 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,16 0 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,16 0 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,16 0 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,16 0 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,0 16 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,0 16 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,0 16 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,0 16 19,3,0.1730442835294773,0.07854051422264208,0,11.76,0,1 19 14,3,0.16888598289121026,0.07539586462714082,0,9.21,0,0 1 19,3,0.17024040468982776,0.06923217408901877,0,10.41,0,0 1 19,3,0.17024040468982776,0.06923217408901877,0,10.41,0,0 19 15,3,0.16751132488355056,0.06580728659672772,0,10.44,0
20,10,500,40,10,20,1,18,12,18,18,18,14,18,12,18,18,16,17,15,16,10,14,19,17,14,12,9 3,2,0.1222517778447395,0.02244473765086284,0,3.6,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,17 3,2,0.1259034329178722,0.04858949284606487,0,3.14,0,8 3,2,0.12310213429177252,0.014762301956937424,0,3.06,0,8 3,2,0.12310213429177252,0.014762301956937424,0,3.06,0,8 3,2,0.12310213429177252,0.014762301956937424,0,3.06,0,8 17,2,0.12170975581830706,0.028054864082790117,0,3.32,0
20,10,500,40,10,20,1,10,10,18,12,17,13,13,19,10,19,16,18,10,18,10,14,19,19,16,17,9 2,2,0.11998923646362294,0.005596486392877075,0,1.85,0,0 2 12,3,0.17665666047988385,0.07104130177183005,0,11.6,0,0 2 3,3,0.1762020808019256,0.07699921149355257,0,9.34,0,0 2 12,3,0.17665666047988385,0.07104130177183005,0,11.6,0,0 2 12,3,0.17665666047988385,0.07104130177183005,0,11.6,0,0 2 3,3,0.1762020808019256,0.07699921149355257,0,9.34,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,17 2,2,0.12455806055635249,0.04468695546077694,0,1.66,0,0 17 12,3,0.17723493821537384,0.08432670862567448,0,11.46,0,0 2 12,3,0.17665666047988385,0.07104130177183005,0,11.6,0,0 2 12,3,0.17665666047988385,0.07104130177183005,0,11.6,0
20,10,500,40,10,20,1,15,16,13,12,19,10,19,17,15,17,12,17,18,15,16,19,15,10,16,14,1 19 5,3,0.16887558353904253,0.07167308140519688,0,10.46,0,16 1,2,0.12784961658539046,0.06894692897382196,0,7.11,0,16 1,2,0.12784961658539046,0.06894692897382196,0,7.11,0,1 2 17,3,0.18041818152218067,0.08056964440619589,0,12.53,0,0 1,2,0.12382815987816093,0.037002226182844,0,7.26,0,0 16 17,3,0.1843703334937753,0.10717759298902906,0,13.05,0,0 4,2,0.12085587199822909,0.04264795785972959,0,4.09,0,0 16 17,3,0.1843703334937753,0.10717759298902906,0,13.05,0,0 16 17,3,0.1843703334937753,0.10717759298902906,0,13.05,0,0 4,2,0.12085587199822909,0.04264795785972959,0,4.09,0,1 4,2,0.12378857146236964,0.03722022174892494,0,3.55,0,16 4,2,0.12487732870545866,0.031802219430568476,0,3.94,0,16 4,2,0.12487732870545866,0.031802219430568476,0,3.94,0,16 4,2,0.12487732870545866,0.031802219430568476,0,3.94,0,16 4,2,0.12487732870545866,0.031802219430568476,0,3.94,0,16 4,2,0.12487732870545866,0.031802219430568476,0,3.94,0,16 1,2,0.12784961658539046,0.06894692897382196,0,7.11,0,16 4,2,0.12487732870545866,0.031802219430568476,0,3.94,0,16 1,2,0.12784961658539046,0.06894692897382196,0,7.11,0
20,10,500,40,10,20,1,15,13,15,12,19,13,12,15,10,14,13,16,13,18,16,17,17,18,12,15,3 11 6,3,0.17087917466287694,0.06570430934652094,0,9.56,0,3 11 6,3,0.17087917466287694,0.06570430934652094,0,9.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 5 6,3,0.17866917336868657,0.08265601967575245,0,11.96,0,1 6 9,3,0.18113744466507323,0.06265492365887304,0,11.09,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,1 19 6,3,0.18507650057839495,0.06306895709329992,0,11.56,0,8 1 19,3,0.17917983949725755,0.09738261539593343,0,11.28,0
20,10,500,40,10,20,1,11,11,17,11,17,12,10,14,11,14,13,19,18,13,15,13,18,19,12,13,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 11,2,0.12284869192156547,0.015789554600789787,0,1.82,0,16 11,2,0.12284869192156547,0.015789554600789787,0,1.82,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 11,2,0.12284869192156547,0.015789554600789787,0,1.82,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 2,2,0.12596439042967197,0.039763451992741464,0,4.67,0,16 11,2,0.12284869192156547,0.015789554600789787,0,1.82,0,16 11,2,0.12284869192156547,0.015789554600789787,0,1.82,0,16 8 6,3,0.17113220308764907,0.06151295136505781,0,8.78,0
20,10,500,40,10,20,1,16,10,12,17,15,16,14,14,12,13,14,11,14,19,19,12,10,17,13,12,1 18 9,3,0.16718936432893092,0.04700202091470508,0,9.87,0,1 18 3,3,0.17132363686027113,0.0677574249588783,0,8.28,0,1 18 3,3,0.17132363686027113,0.0677574249588783,0,8.28,0,1 18 4,3,0.17239665504667837,0.0702489265195924,0,9.45,0,1 18 4,3,0.17239665504667837,0.0702489265195924,0,9.45,0,1 18 11,3,0.17540225872813778,0.014904161944172144,0,10.38,0,3 1 11,3,0.17197561224502078,0.05935531484597699,0,8.66,0,3 1 11,3,0.17197561224502078,0.05935531484597699,0,8.66,0,1 11 17,3,0.17185840014435946,0.03416562879879725,0,7.81,0,17 11 1,3,0.17185840014435946,0.03416562879879725,0,7.81,0,17 11 1,3,0.17185840014435946,0.03416562879879725,0,7.81,0,3 1 11,3,0.17197561224502078,0.05935531484597699,0,8.66,0,3 1 11,3,0.17197561224502078,0.05935531484597699,0,8.66,0,17 4,2,0.11121006809768237,0.011171692135896206,0,3.38,0,1 10 4,3,0.16729073233279754,0.059746943171664686,0,8.58,0,16 11 4,3,0.1664866344400515,0.06556421896269855,0,8.53,0,3 4,2,0.11132728019834368,0.014942033073739265,0,4.23,0,17 4,2,0.11121006809768237,0.011171692135896206,0,3.38,0,10 11 12,3,0.1587400400841677,0.06404309397713155,0,8.25,0
20,10,500,40,10,20,1,14,11,11,12,16,14,12,11,14,14,12,16,11,19,15,15,14,17,11,15,9 12 14,3,0.17537506140367184,0.05867113841419265,0,9.29,0,3 12 14,3,0.18042733403058858,0.07930480359573473,0,9.97,0,1 3 14,3,0.1761034797345951,0.057716113823972244,0,10.41,0,1 3 14,3,0.1761034797345951,0.057716113823972244,0,10.41,0,3 12 14,3,0.18042733403058858,0.07930480359573473,0,9.97,0,3 12 14,3,0.18042733403058858,0.07930480359573473,0,9.97,0,10 3 14,3,0.1799573929929936,0.09142878470421702,0,10.53,0,1 3 14,3,0.1761034797345951,0.057716113823972244,0,10.41,0,1 3 14,3,0.1761034797345951,0.057716113823972244,0,10.41,0,1 3 14,3,0.1761034797345951,0.057716113823972244,0,10.41,0,10 3 14,3,0.1799573929929936,0.09142878470421702,0,10.53,0,0 12 14,3,0.17809474380139712,0.059473139755169574,0,8.59,0,3 12 14,3,0.18042733403058858,0.07930480359573473,0,9.97,0,3 12 14,3,0.18042733403058858,0.07930480359573473,0,9.97,0,0 12 14,3,0.17809474380139712,0.059473139755169574,0,8.59,0,0 12 14,3,0.17809474380139712,0.059473139755169574,0,8.59,0,0 12 14,3,0.17809474380139712,0.059473139755169574,0,8.59,0,3 4 12,3,0.16511527589282296,0.05081797819499033,0,6.84,0,9 10 3,3,0.17335715720108535,0.056145001529224775,0,10.72,0
20,10,500,40,10,20,1,18,15,15,17,10,15,15,17,11,13,18,18,19,19,16,10,16,17,13,10,2 4 5,3,0.16337004761987037,0.03339113929238394,0,10.55,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,8 5 15,3,0.16847529540319264,0.07368897941557316,0,12.94,0,11 5,2,0.12264034970820747,0.047512057929739664,0,5.19,0,0 5,2,0.1239071529145306,0.0324774099114763,0,5.19,0,0 5,2,0.1239071529145306,0.0324774099114763,0,5.19,0,0 5,2,0.1239071529145306,0.0324774099114763,0,5.19,0,11 5,2,0.12264034970820747,0.047512057929739664,0,5.19,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,11 5,2,0.12264034970820747,0.047512057929739664,0,5.19,0,11 5,2,0.12264034970820747,0.047512057929739664,0,5.19,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,8 19 5,3,0.16996071079009137,0.0779094242532771,0,12.94,0,17 5,2,0.12173308368820553,0.011143722294116956,0,6.18,0,0 5,2,0.1239071529145306,0.0324774099114763,0,5.19,0
20,10,500,40,10,20,1,14,19,16,14,15,18,18,18,19,12,17,15,15,10,11,11,16,17,17,14,0 19 15,3,0.17586534200534623,0.08164784341947294,0,13.18,0,0 19 15,3,0.17586534200534623,0.08164784341947294,0,13.18,0,0 19 14,3,0.17672348477338443,0.03208567116473281,0,14.28,0,0 19 14,3,0.17672348477338443,0.03208567116473281,0,14.28,0,0 19 14,3,0.17672348477338443,0.03208567116473281,0,14.28,0,11 19 14,3,0.17323054603582697,0.043517911172291104,0,12.5,0,11 19 15,3,0.17237240326778874,0.055351379648405995,0,11.4,0,0 19 15,3,0.17586534200534623,0.08164784341947294,0,13.18,0,0 9 19,3,0.17564073051181417,0.047758608335470604,0,12.42,0,0 9 19,3,0.17564073051181417,0.047758608335470604,0,12.42,0,11 19 14,3,0.17323054603582697,0.043517911172291104,0,12.5,0,11 19 14,3,0.17323054603582697,0.043517911172291104,0,12.5,0,3 19 14,3,0.16976760150479392,0.07965563119306485,0,12.74,0,3 19 14,3,0.16976760150479392,0.07965563119306485,0,12.74,0,3 9 19,3,0.1686848472432236,0.05210285624216495,0,10.88,0,3 9 19,3,0.1686848472432236,0.05210285624216495,0,10.88,0,18 19,2,0.12183785090546355,0.023856846003199476,0,5.86,0,18 3,2,0.11334958633674477,0.04881723206440605,0,3.62,0,3 5,2,0.11527308972065675,0.0181387405912491,0,3.48,0
20,10,500,40,10,20,1,14,19,14,19,18,18,15,13,15,14,14,12,12,14,16,16,19,13,10,13,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,0 1,2,0.12151607413146129,0.040055801008538734,0,3.13,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,1 2,2,0.12117684882460378,0.011430984782583089,0,2.99,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,0 1,2,0.12151607413146129,0.040055801008538734,0,3.13,0,1 12,2,0.12655301230594374,0.03571503181531711,0,5.35,0,0 1,2,0.12151607413146129,0.040055801008538734,0,3.13,0,1 19,2,0.12154716328058703,0.06238640799139,0,4.48,0,18 19 15,3,0.14889506534273533,0.025524580861341455,0,8.03,0,2 10 12,3,0.17703225189638466,0.06054867949632439,0,11.04,0
20,10,500,40,10,20,1,16,10,19,11,17,16,13,13,16,15,19,15,17,12,18,17,11,16,16,13,4 15,2,0.11989097148660796,0.03756105300418598,0,4.59,0,4 15,2,0.11989097148660796,0.03756105300418598,0,4.59,0,4 15,2,0.11989097148660796,0.03756105300418598,0,4.59,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,0 15,2,0.11868906709740058,0.03718574449109134,0,4.81,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,0 15,2,0.11868906709740058,0.03718574449109134,0,4.81,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,0 15,2,0.11868906709740058,0.03718574449109134,0,4.81,0,8 15,2,0.12351387501060768,0.01663323358114276,0,4.97,0,8 1 3,3,0.16981809007464224,0.0862343311859945,0,12.37,0,8 2,2,0.10950057777387427,0.047547945418769826,0,2.08,0
20,10,500,40,10,20,1,10,17,18,13,19,12,11,11,15,10,15,19,17,16,11,13,15,13,17,14,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,16 1,2,0.1274807714245324,0.023988434071227922,0,6.06,0,16 1,2,0.1274807714245324,0.023988434071227922,0,6.06,0,16 1,2,0.1274807714245324,0.023988434071227922,0,6.06,0,16 1,2,0.1274807714245324,0.023988434071227922,0,6.06,0,16 11,2,0.12172451604781695,0.008737714170427176,0,3.76,0,16 11,2,0.12172451604781695,0.008737714170427176,0,3.76,0,16 1,2,0.1274807714245324,0.023988434071227922,0,6.06,0,16 1,2,0.1274807714245324,0.023988434071227922,0,6.06,0,16 11,2,0.12172451604781695,0.008737714170427176,0,3.76,0,16 1,2,0.1274807714245324,0.023988434071227922,0,6.06,0,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,1 17 9,3,0.17933404672657002,0.09336010431420222,0,10.04,0,3 17 19,3,0.1650596573663665,0.061298898311360685,0,7.08,0
20,10,500,40,10,20,1,19,12,19,12,19,11,19,12,16,12,18,13,18,12,17,12,18,13,11,12,4 5,2,0.11712338428149298,0.03759768767414317,0,5.66,0,4 5,2,0.11712338428149298,0.03759768767414317,0,5.66,0,8 19 5,3,0.1720654511306142,0.0679398568555319,0,12.48,0,19 5 14,3,0.17088302323760055,0.07629264597765002,0,11.19,0,8 3 5,3,0.17373966019699888,0.10175442663145297,0,12.0,0,8 3 5,3,0.17373966019699888,0.10175442663145297,0,12.0,0,8 13 5,3,0.17491433428091732,0.07866455597679338,0,12.12,0,8 13 5,3,0.17491433428091732,0.07866455597679338,0,12.12,0,13 11 5,3,0.17593445961830542,0.02561771680490076,0,10.88,0,13 3 5,3,0.17706471068049173,0.06383022102759184,0,11.16,0,13 11 5,3,0.17593445961830542,0.02561771680490076,0,10.88,0,13 11 5,3,0.17593445961830542,0.02561771680490076,0,10.88,0,13 11 5,3,0.17593445961830542,0.02561771680490076,0,10.88,0,13 11 5,3,0.17593445961830542,0.02561771680490076,0,10.88,0,13 11 5,3,0.17593445961830542,0.02561771680490076,0,10.88,0,13 19 5,3,0.17539050161410702,0.07316091812492667,0,11.64,0,13 5 7,3,0.17339910724482016,0.05235425142378021,0,10.8,0,18 12 5,3,0.17215779477197604,0.045299890476072364,0,8.68,0,9 19 1,3,0.15226733791047647,0.06045877041012121,0,7.92,0
20,10,500,40,10,20,1,15,11,16,18,15,11,11,11,17,16,16,14,13,18,13,17,19,11,15,17,18 3,2,0.11923266009311241,0.04454720281151999,0,5.64,0,18 3,2,0.11923266009311241,0.04454720281151999,0,5.64,0,18 3,2,0.11923266009311241,0.04454720281151999,0,5.64,0,18 19,2,0.12244607807031806,0.04167321252195997,0,5.0,0,18 19,2,0.12244607807031806,0.04167321252195997,0,5.0,0,18 19,2,0.12244607807031806,0.04167321252195997,0,5.0,0,18 19,2,0.12244607807031806,0.04167321252195997,0,5.0,0,18 19,2,0.12244607807031806,0.04167321252195997,0,5.0,0,18 3,2,0.11923266009311241,0.04454720281151999,0,5.64,0,18 19,2,0.12244607807031806,0.04167321252195997,0,5.0,0,3 19,2,0.11955356307862995,0.01940679641721429,0,4.04,0,17 18 5,3,0.17373331819931195,0.07284448498964294,0,12.1,0,17 18 5,3,0.17373331819931195,0.07284448498964294,0,12.1,0,1 18 5,3,0.17549321719071428,0.08606586706527178,0,10.89,0,18 5 6,3,0.17289624748084528,0.049118363092053405,0,11.55,0,19 5 6,3,0.17321715046636285,0.05523658187674127,0,9.95,0,19 5 6,3,0.17321715046636285,0.05523658187674127,0,9.95,0,19 5 6,3,0.17321715046636285,0.05523658187674127,0,9.95,0,8 17 5,3,0.16105807132422623,0.0828089490770454,0,9.14,0
20,10,500,40,10,20,1,11,15,19,10,11,15,18,14,18,15,17,18,11,17,18,11,10,12,16,18,18 5,2,0.12412121178109949,0.04063715960074927,0,5.58,0,18 5,2,0.12412121178109949,0.04063715960074927,0,5.58,0,18 5,2,0.12412121178109949,0.04063715960074927,0,5.58,0,18 5,2,0.12412121178109949,0.04063715960074927,0,5.58,0,18 5,2,0.12412121178109949,0.04063715960074927,0,5.58,0,18 5,2,0.12412121178109949,0.04063715960074927,0,5.58,0,17 18 3,3,0.18087609993276416,0.07777336401868708,0,11.86,0,0 17 18,3,0.17758121156671478,0.08344387962710623,0,11.74,0,0 17 18,3,0.17758121156671478,0.08344387962710623,0,11.74,0,17 18 3,3,0.18087609993276416,0.07777336401868708,0,11.86,0,18 5,2,0.12412121178109949,0.04063715960074927,0,5.58,0,17 18 3,3,0.18087609993276416,0.07777336401868708,0,11.86,0,17 18 3,3,0.18087609993276416,0.07777336401868708,0,11.86,0,17 3 9,3,0.17350475833424317,0.060324444984358946,0,11.08,0,17 18 3,3,0.18087609993276416,0.07777336401868708,0,11.86,0,17 3 9,3,0.17350475833424317,0.060324444984358946,0,11.08,0,17 3 6,3,0.17583879989114126,0.07743825263236244,0,10.96,0,17 18 3,3,0.18087609993276416,0.07777336401868708,0,11.86,0,18 6,2,0.12086243606857282,0.050105861333553686,0,4.86,0
20,10,500,40,10,20,1,18,10,17,19,18,18,14,12,13,11,17,14,10,19,10,13,14,16,14,14,8 6 14,3,0.17545963355482497,0.09355748955114185,0,11.41,0,8 0,2,0.11560842163487298,0.03534513020051415,0,4.93,0,8 6 14,3,0.17545963355482497,0.09355748955114185,0,11.41,0,8 6 14,3,0.17545963355482497,0.09355748955114185,0,11.41,0,8 6 14,3,0.17545963355482497,0.09355748955114185,0,11.41,0,8 12 6,3,0.17602683794046745,0.07211043156597954,0,10.91,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,19 12 6,3,0.17187673406530293,0.08633623283535935,0,9.26,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,0 6,2,0.11919842118118751,0.03237703763228737,0,4.68,0,18 13,2,0.10403844796568612,0.032315560508791,0,2.76,0
20,10,500,40,10,20,1,14,14,13,19,12,10,13,14,10,18,12,19,17,17,12,14,18,15,13,14,1 10 14,3,0.1693373455739387,0.04205174283414437,0,11.56,0,10 14 15,3,0.1759233133465178,0.04126008571429252,0,11.42,0,10 14 7,3,0.1752568958508681,0.08850180935215815,0,12.26,0,5 13 14,3,0.16309377747351964,0.045428023307997556,0,7.87,0,10 14 7,3,0.1752568958508681,0.08850180935215815,0,12.26,0,10 14 7,3,0.1752568958508681,0.08850180935215815,0,12.26,0,8 10 12,3,0.16840239579043714,0.051533944080564255,0,8.97,0,8 10 13,3,0.16726253553995488,0.08446684945523913,0,8.97,0,10 11,2,0.11602086910933761,0.029357781508068784,0,4.87,0,10 11,2,0.11602086910933761,0.029357781508068784,0,4.87,0,8 10 12,3,0.16840239579043714,0.051533944080564255,0,8.97,0,8 10 12,3,0.16840239579043714,0.051533944080564255,0,8.97,0,10 14 15,3,0.1759233133465178,0.04126008571429252,0,11.42,0,10 14 15,3,0.1759233133465178,0.04126008571429252,0,11.42,0,10 14 15,3,0.1759233133465178,0.04126008571429252,0,11.42,0,10 14 15,3,0.1759233133465178,0.04126008571429252,0,11.42,0,16 8 10,3,0.16597251887510006,0.061415226771043406,0,9.22,0,10 14 7,3,0.1752568958508681,0.08850180935215815,0,12.26,0,10 14 7,3,0.1752568958508681,0.08850180935215815,0,12.26,0
20,10,500,40,10,20,1,17,10,15,19,11,15,17,19,17,16,18,19,11,16,14,16,16,18,12,17,10 5,2,0.11702717921111554,0.04051259120443244,0,4.53,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,9 10,2,0.12394353996045565,0.041432873635127834,0,4.06,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,9 10,2,0.12394353996045565,0.041432873635127834,0,4.06,0,9 10,2,0.12394353996045565,0.041432873635127834,0,4.06,0,9 10,2,0.12394353996045565,0.041432873635127834,0,4.06,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0,8 10,2,0.12637985752770942,0.05520180015727065,0,3.85,0
